Organism,AntimicrobialGroup,Indicator,Year,RegionCode,RegionName,PercentageResistant
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,NL,Netherlands,0.53191489
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,NO,Norway,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,PL,Poland,4.76190476
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,PT,Portugal,33.68421052
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,RO,Romania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,SE,Sweden,0.79051383
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,SI,Slovenia,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,SK,Slovakia,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2005,UK,United Kingdom,33.03571428
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,AT,Austria,0.47169811
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,BE,Belgium,4.16666666
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,BG,Bulgaria,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,CY,Cyprus,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,CZ,Czechia,3.84615384
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,DE,Germany,8.2644628
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,DK,Denmark,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,EE,Estonia,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,EL,Greece,42.45014245
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,ES,Spain,2.85714285
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,FI,Finland,0.81300813
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,FR,France,3.16742081
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,HR,Croatia,2.94117647
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,HU,Hungary,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,IE,Ireland,36.43410852
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,IS,Iceland,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,IT,Italy,17.71428571
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,LT,Lithuania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,LU,Luxembourg,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,LV,Latvia,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,MT,Malta,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,NL,Netherlands,0.69444444
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,NO,Norway,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,PL,Poland,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,PT,Portugal,25.73529411
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,RO,Romania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,SE,Sweden,0.33112582
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,SI,Slovenia,6.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,SK,Slovakia,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2006,UK,United Kingdom,17.75147928
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,AT,Austria,1.93050193
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,BE,Belgium,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,BG,Bulgaria,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,CY,Cyprus,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,CZ,Czechia,6.11353711
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,DE,Germany,15.32846715
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,DK,Denmark,0.89820359
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,EE,Estonia,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,EL,Greece,36.8556701
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,ES,Spain,2.29357798
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,FI,Finland,0.61349693
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,FR,France,1.24223602
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,HR,Croatia,1.96078431
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,HU,Hungary,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,IE,Ireland,32.50773993
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,IS,Iceland,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,IT,Italy,10.62992125
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,LT,Lithuania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,LU,Luxembourg,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,LV,Latvia,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,MT,Malta,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,NL,Netherlands,0.30487804
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,NO,Norway,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,PL,Poland,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,PT,Portugal,29.11392405
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,RO,Romania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,SE,Sweden,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,SI,Slovenia,4.61538461
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,SK,Slovakia,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2007,UK,United Kingdom,21.3740458
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,AT,Austria,1.79640718
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,BE,Belgium,5.08474576
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,BG,Bulgaria,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,CY,Cyprus,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,CZ,Czechia,8.11965811
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,DE,Germany,6.28571428
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,DK,Denmark,0.29069767
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,EE,Estonia,2.56410256
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,EL,Greece,27.98913043
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,ES,Spain,1.38408304
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,FI,Finland,0.64516129
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,FR,France,0.56657223
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,HR,Croatia,5.55555555
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,HU,Hungary,2.8169014
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,IE,Ireland,34.61538461
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,IS,Iceland,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,IT,Italy,6.04651162
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,LT,Lithuania,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,LU,Luxembourg,4.54545454
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,LV,Latvia,6.66666666
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,MT,Malta,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,NL,Netherlands,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,NO,Norway,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,PL,Poland,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,PT,Portugal,23.72881355
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,RO,Romania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,SE,Sweden,1.5015015
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,SI,Slovenia,13.15789473
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,SK,Slovakia,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2008,UK,United Kingdom,28.4090909
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,AT,Austria,4.19354838
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,BE,Belgium,4.47761194
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,BG,Bulgaria,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,CY,Cyprus,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,CZ,Czechia,5.74162679
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,DE,Germany,6.12745098
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,DK,Denmark,1.72413793
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,EE,Estonia,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,EL,Greece,26.89655172
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,ES,Spain,2.63157894
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,FI,Finland,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,FR,France,0.84602368
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,HU,Hungary,1.31578947
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,IE,Ireland,37.82383419
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,IS,Iceland,8.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,IT,Italy,4.25531914
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,LT,Lithuania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,LU,Luxembourg,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,LV,Latvia,18.18181818
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,MT,Malta,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,NL,Netherlands,0.96618357
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,NO,Norway,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,PL,Poland,1.17647058
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,PT,Portugal,22.58064516
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,RO,Romania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,SE,Sweden,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,SI,Slovenia,4.22535211
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2009,UK,United Kingdom,12.78195488
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,AT,Austria,3.95480225
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,BE,Belgium,2.53164556
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,BG,Bulgaria,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,CY,Cyprus,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,CZ,Czechia,4.78723404
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,DE,Germany,8.46681922
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,DK,Denmark,1.79640718
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,EE,Estonia,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,EL,Greece,22.52873563
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,ES,Spain,1.48619957
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,FI,Finland,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,FR,France,1.11111111
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,HR,Croatia,10.20408163
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,HU,Hungary,1.9047619
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,IE,Ireland,38.74345549
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,IS,Iceland,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,IT,Italy,3.88349514
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,LT,Lithuania,8.33333333
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,LU,Luxembourg,31.81818181
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,LV,Latvia,13.04347826
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,MT,Malta,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,NL,Netherlands,0.5050505
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,NO,Norway,1.48148148
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,PL,Poland,7.84313725
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,PT,Portugal,23.40425531
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,RO,Romania,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,SE,Sweden,0.28328611
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,SI,Slovenia,1.69491525
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2010,UK,United Kingdom,10.4
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,AT,Austria,4.51977401
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,BE,Belgium,6.97674418
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,BG,Bulgaria,0.0
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,CY,Cyprus,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,CZ,Czechia,7.58293838
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,DE,Germany,11.40186915
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,DK,Denmark,1.300813
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,EE,Estonia,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,EL,Greece,23.11320754
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,ES,Spain,1.47601476
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,FI,Finland,0.94339622
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,FR,France,1.40597539
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,HR,Croatia,1.75438596
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,HU,Hungary,0.83333333
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,IE,Ireland,34.870317
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,IS,Iceland,
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,IT,Italy,4.23728813
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,LT,Lithuania,7.69230769
Enterococcus faecium,Vancomycin,"R - resistant isolates, percentage  ",2011,LU,Luxembourg,4.16666666
